review_id,review_text,sentiment_label,sentiment_score,identified_theme
317,you can transfer br,POSITIVE,0.9933522939682007,Transaction Performance
318,well,POSITIVE,0.9995703101158142,General User Feedback
319,not properly work,NEGATIVE,0.9997875094413757,General User Feedback
320,proud of CBE. CBE is my everyday day choice and confidence.,POSITIVE,0.9998643398284912,General User Feedback
321,It would be great if you could add tele birr agent to the transfer to wallet.,NEGATIVE,0.9961091876029968,Transaction Performance
322,love,POSITIVE,0.9998735189437866,General User Feedback
323,"To the CBE: I opened my account 8 years ago while working as a government employee in Harerghe. Now I live in Addis Ababa, yet my account has been frozen without any explanation. I contacted nearby branches and even the head office, and all I was told is that I must go to the branch where I originally opened my account-over 400 km away. How is this fair/legal? Expecting a customer to travel over 400km just to reactivate an account is unreasonable and shows a total disregard for customer rights.",NEGATIVE,0.9995940327644348,App Stability & Speed
324,"it's good, but sometime the app can not be fast and it will need upgraeds.....?",NEGATIVE,0.9964878559112549,General User Feedback
325,I gone to cbe branch more times as I updated or re installed it because it asks verfication no. after reinstallation or updation tis costy for you,NEGATIVE,0.9988352656364441,UI & Design Feedback
326,wonderful Pp,POSITIVE,0.9998849630355835,General User Feedback
327,l want Mobile banks code,NEGATIVE,0.9810473322868347,Account Access Issues
328,My application are not working,NEGATIVE,0.9997850060462952,General User Feedback
329,its good customer support,POSITIVE,0.9998515844345093,General User Feedback
330,Can't active now,NEGATIVE,0.9990955591201782,General User Feedback
331,this app is really make me excited 😊,POSITIVE,0.9994534850120544,General User Feedback
332,Easy to use and best way for online transactions in Ethiopia.,POSITIVE,0.934123694896698,Transaction Performance
333,ቸርነት ገበየሁ,NEGATIVE,0.7850593328475952,General User Feedback
334,"False advertising regarding Virtual Mastercard/Visa 😓😢😓 The latest update claims to support Mastercard and Visa cards, but this is completely false. The features are either missing or do not work at all. It is shameful for a leading bank to mislead its customers with ""new features"" that aren't actually available. Fix the bugs or stop making false promises.",NEGATIVE,0.9997325539588928,App Stability & Speed
335,thanks for my custom,POSITIVE,0.9995878338813782,General User Feedback
336,is good always not work not access.,POSITIVE,0.7839512825012207,General User Feedback
337,perfect 👌,POSITIVE,0.9998273849487305,General User Feedback
338,Baankiin Daldala Itoophiyaa nuuf qabeenya guddaa tahuu hin dagatinaa Mata duree ykn Handhuura baankii hundaati,NEGATIVE,0.9953998923301697,General User Feedback
339,The worst Application,NEGATIVE,0.9997912049293518,General User Feedback
340,keepup the good work thanks,POSITIVE,0.9998656511306763,General User Feedback
341,it good,POSITIVE,0.9998427629470825,General User Feedback
342,loved,POSITIVE,0.999881386756897,General User Feedback
343,❤,NEGATIVE,0.697056770324707,General User Feedback
344,exellent app!!!!!,NEGATIVE,0.5860132575035095,General User Feedback
345,it's good,POSITIVE,0.9998360872268677,General User Feedback
346,Very Good service,POSITIVE,0.9998648166656494,General User Feedback
347,The most dictator app in the banking industry. you beg for your own amount.,NEGATIVE,0.986458957195282,General User Feedback
348,ጥሩ ነው,NEGATIVE,0.7850593328475952,General User Feedback
349,ቀርፋፋ ነዉ,NEGATIVE,0.7850593328475952,General User Feedback
350,their is no option to write the code and it is not functioning and i can't find the setting,NEGATIVE,0.9997915625572205,Account Access Issues
351,I like it,POSITIVE,0.9998593330383301,General User Feedback
352,slowing on connection.,NEGATIVE,0.9925249218940735,App Stability & Speed
353,please release an app which can work for all android versions.,POSITIVE,0.8180670142173767,General User Feedback
354,"The previous application is good, but currently, after updating the application, everything is not working properly.",NEGATIVE,0.999308705329895,General User Feedback
355,first bank itoophiyaa nigd bank,NEGATIVE,0.9822002649307251,General User Feedback
356,heddu gaalatoma,NEGATIVE,0.8926597833633423,General User Feedback
357,"Did you know that if you open and hide your balance amount, it's font size will grow untill you can make it grow anymore because the Eye thingy will disappear (😭😭🫠)",NEGATIVE,0.9987239241600037,App Stability & Speed
358,this is best app,POSITIVE,0.9996013045310974,General User Feedback
359,"sometimes it shows ""the app is not configured to the latest"" message. Version 5.2 4",NEGATIVE,0.99777752161026,General User Feedback
360,"Due to app version is to long ,this app is more lost money for new phone,im sory the new CBE app developper!",NEGATIVE,0.9991455078125,General User Feedback
361,I am using most of my financial things smoothly.,POSITIVE,0.9986477494239807,General User Feedback
362,ወደ ቴሌ ለማስተላለፍ ዕምብ አለ,NEGATIVE,0.8832131028175354,General User Feedback
363,nic,POSITIVE,0.9977141618728638,General User Feedback
364,Excellent app,POSITIVE,0.9998356103897095,General User Feedback
365,I like this apk and also I can accessed it wel!,POSITIVE,0.9989110231399536,General User Feedback
366,This app is not working on samsung j6 devices this is not fair we can't afford to buy new devices so u have to make work on this devices to?,NEGATIVE,0.9994708895683289,General User Feedback
367,it's very good apps I like it,POSITIVE,0.9998809099197388,General User Feedback
368,Good work,POSITIVE,0.9998413324356079,General User Feedback
369,"Good app, Thanks",POSITIVE,0.999849796295166,General User Feedback
370,my choice,POSITIVE,0.9978784322738647,General User Feedback
371,strong 💪,POSITIVE,0.9998496770858765,General User Feedback
372,Your app is not working for android version 8. pls make it available!!,NEGATIVE,0.9986981153488159,General User Feedback
373,I couldn't pay/transfer to my loan account. Would you mind updating your system?,NEGATIVE,0.9986924529075623,Transaction Performance
374,it is good important applications gofowards cbe,POSITIVE,0.9993916749954224,General User Feedback
375,sestem esy,NEGATIVE,0.5582116842269897,General User Feedback
376,account not raning,NEGATIVE,0.9609182476997375,General User Feedback
377,bergit koranibachihu fetan agelgilot eyagegnen new.....💪,NEGATIVE,0.943009614944458,General User Feedback
378,bad,NEGATIVE,0.999782383441925,General User Feedback
379,"WOW, The bank I trust most",POSITIVE,0.9993656277656555,General User Feedback
380,"I’m really glad you find the app useful, secure, and reliable.",POSITIVE,0.9990555644035339,General User Feedback
381,wonderful,POSITIVE,0.9998772144317627,General User Feedback
382,good application thanks very much,POSITIVE,0.9998576641082764,General User Feedback
383,unbile to connect eyale aschegeren,NEGATIVE,0.9711582064628601,General User Feedback
384,it doesn't work,NEGATIVE,0.9997813105583191,General User Feedback
385,CBE app is great app,POSITIVE,0.9995155334472656,General User Feedback
386,great,POSITIVE,0.9998630285263062,General User Feedback
387,amazing and easy to use i buy it 💪💪💪,POSITIVE,0.9998767375946045,General User Feedback
388,very Good service,POSITIVE,0.9998648166656494,General User Feedback
389,302026 NDE,NEGATIVE,0.9874098896980286,General User Feedback
390,As,POSITIVE,0.8932051062583923,General User Feedback
391,except some drawbacks it is an excellent app. e.g. it doesn't make a reciept for personal expenditures.,POSITIVE,0.9907544851303101,General User Feedback
392,it is the worst app ever ...you can even generate a transaction statement,NEGATIVE,0.9997826218605042,Transaction Performance
393,arifa nw gin dark mode chemrubeta,NEGATIVE,0.9934139847755432,Feature Requests
394,one of the fastest mobile banking app.,POSITIVE,0.9995651841163635,General User Feedback
395,Wow great apps thanks for your service👏,POSITIVE,0.9997346997261047,General User Feedback
396,fastest app,POSITIVE,0.9992371797561646,General User Feedback
397,Impose for me as work by less network,NEGATIVE,0.9950264096260071,App Stability & Speed
398,gooda,POSITIVE,0.9998325109481812,General User Feedback
399,"The app is great, but I don't like the confirmation text showing my balance.",NEGATIVE,0.9770388007164001,General User Feedback
400,"It is excellent app which perform very well. it is easier, secure and fast.",POSITIVE,0.9998414516448975,General User Feedback
401,not working without data,POSITIVE,0.9953508377075195,General User Feedback
402,The best application I have seen ever,POSITIVE,0.9997672438621521,General User Feedback
403,good expiriance love it,POSITIVE,0.9998718500137329,General User Feedback
404,very good application i like it,POSITIVE,0.9998756647109985,General User Feedback
405,it's just funny,POSITIVE,0.999872088432312,General User Feedback
406,keep going on !,POSITIVE,0.9995866417884827,General User Feedback
407,"The last update has some serious issues. I can't even check my account balance, or see recent transactions, let alone make new transactions.",NEGATIVE,0.9995238780975342,Transaction Performance
408,abdiisss fayiisaa,POSITIVE,0.5491153597831726,General User Feedback
409,woe nice ... To be continue,NEGATIVE,0.9440727829933167,General User Feedback
410,በጣም የተመሰገነ አኘ,NEGATIVE,0.8337252736091614,General User Feedback
411,I like is app,POSITIVE,0.9988155364990234,General User Feedback
412,ምርጥ,NEGATIVE,0.697056770324707,General User Feedback
413,good app for money services,POSITIVE,0.9990217685699463,General User Feedback
414,ቅልጥፍጥፍ ያለ አሰራር በመሆኑ በዚሁ ቀጥሉ,NEGATIVE,0.9046952128410339,General User Feedback
415,it is best for me,POSITIVE,0.999701201915741,General User Feedback
416,"As you know most of your subscribers use lowest android version,so in the case of updated 2026 app, you lost your digital customers.Even Ethiotelecom tries button Mobiles as use some android applications to satisfy his customers.",NEGATIVE,0.9996212720870972,UI & Design Feedback
417,it is the worst one ever seen in my life because unless you have updated it can not work completely and if you update it you must go to the nearest bank always for that i give it one star,NEGATIVE,0.9997913241386414,UI & Design Feedback
418,good App 👍 thank you,POSITIVE,0.9998555183410645,General User Feedback
419,I had been using mobile banking since many years but my pin blocked and went to the opening bank which is Aware branch they made it good and I confirmed the new pin when I reached home and try to access with no reason it blocked it so I went again and they give another one and we agreed and I confirmed the new one but the same thing happened again to your knowledge since I have fallen down and broke my ball from the the Ball and socket and having surgery I walk with the help cane. so please help,NEGATIVE,0.98363196849823,App Stability & Speed
420,"fast, sharp and perfect",POSITIVE,0.9998766183853149,General User Feedback
421,retarded app,NEGATIVE,0.9974466562271118,General User Feedback
422,ገንዘብ የለንም,NEGATIVE,0.7850593328475952,General User Feedback
423,the app.is very nice,POSITIVE,0.9998395442962646,General User Feedback
424,Good. I like the last chenge you made on the order of numbers on the password keyboared. it helps the user be more conscious of what he is doing and other people would not assume or guess passwords from the patterns of the regular number keyboared,POSITIVE,0.9668809771537781,Account Access Issues
